Genename	UniProtID	Length	Hk	genelength
ATPsynC	Q6NN09	138	1	3485
Dmel\CG11400	Q7JV39	198	0	1216
BEST:LP01468	Q7JY68	293	0	1102
Cpr56F	Q7JZJ3	217	0	3574
Dmel\CG11200	Q7K0F7	355	0	4154
Dmel\CG14502	Q7K174	188	0	6016
Dmel\CG17739	Q7K3Y9	873	0	3884
Dmel\CG9391	Q7KTW5	278	1	1655
Spf45	Q7PL83	403	0	1512
SppL	Q86P97	422	1	6246
CG30022;CG30023	Q86PD3	279	0	1619
Dmel\CG32625	Q8IR64	144	0	662
CG8135	Q8MRQ4	694	1	3472
Dmel\CG10026	Q8T9G7	299	0	3467
Dmel\CG9636	Q95T08	304	1	3045
Dmel\CG12106	Q9I7W2	211	0	1435
ppl	Q9U616	165	1	1015
Cyp6g1	Q9V674	524	0	2764
Dmel\CG1750	Q9V9Z0	342	0	1241
Oadh	Q9VA02	919	0	6806
Zip99C	Q9VAF0	355	1	5194
Dmel\CG9986	Q9VAU6	535	0	2293
Dmel\CG11920	Q9VBY2	298	0	1505
Smg6	Q9VBZ6	948	1	4036
DZIP1	Q9VC70	737	0	2850
BRWD3	Q9VC96	2232	1	9619
Det	Q9VEM2	153	0	788
ninaG	Q9VGP2	581	0	2317
Dmel\CG9356	Q9VHE3	448	1	1705
Dmel\CG8032	Q9VHN8	583	1	3657
del	Q9VIF5	981	0	3409
Gr36b	Q9VJF2	391	0	1292
wor	Q9VJP2	548	0	2283
Dmel\CG4480	Q9VJR3	272	0	1651
Hacd2	Q9VJX8	371	1	1548
Dmel\CG13123	Q9VL80	323	0	1146
Aasdh	Q9VLL0	1012	0	3715
Dmel\CG13793	Q9VLY5	583	0	2513
Dmel\CG14011	Q9VMP2	388	0	1536
disp	Q9VNJ5	1218	1	6614
PGAP2	Q9VPT7	255	0	1429
Dmel\CG5440	Q9VQ00	169	0	1386
nis	Q9VQ22	659	0	2289
l(1)G0004	Q9VR89	240	1	954
Yod1	Q9VRJ9	347	1	1799
Dmel\CG10710	Q9VU89	709	0	3332
Dmel\CG6652	Q9VVD0	604	0	2508
SmydA-4	Q9VZ41	532	0	4784
Or63a	Q9VZW8	420	0	2254
Dmel\CG16762	Q9W012	254	0	947
GV1	Q9W080	293	0	12315
Orc4	Q9W102	459	0	1674
CG13572	Q9W194	297	0	17304
vir	Q9W1R5	1854	0	6163
Dmel\CG4021	Q9W2D0	319	0	1581
NdufA3	Q9W380	77	1	538
Or7a	Q9W3I5	413	0	1442
GAA1	Q9W464	674	0	2516
EG:BACR43E12.5	Q9W4V4	327	0	1435
EG:BACH7M4.4	Q9W4Y8	353	0	1536
Dmel\CG14778	Q9W587	186	0	3121
X11L	X2JE74	1170	0	7271
Dmel\CG42857	A0A0B4JDD7	138	0	677
CG30492	A0A0B4K6S7	103	0	1039
Or85e	A0A0B4KGT9	467	0	1558
Dmel\CG34308	A0A1Z1CK50	194	0	839
ACC	A1Z784	2482	0	17747
Mlh1	A1Z7C1	664	0	2127
Dmel\CG4734	A1Z9B8	325	0	1265
unc-104	A1ZAJ2	1670	1	21168
hppy	A1ZBH7	1218	0	48455
Dmel\CG11044	A1ZBR6	511	0	3098
mute	A8DYH1	1739	0	6970
prage	C7LAE5	852	0	79948
Dmel\CG42781	D6W4T1	39	0	257
Sfp24Bd	E1JHS1	111	0	443
Dmel\CG42592	E1JJ15	142	0	678
mub	M9NEH9	573	0	87914
Tet	M9NEY8	2860	1	92951
CycH	O76513	324	1	1312
KdelR	O76767	212	1	1745
His1	P02255	256	0	1022
snk	P05049	435	0	2605
eEF1alpha1	P08736	463	1	4627
betaTub60D	P08841	454	1	7218
para	P35500	2131	0	78069
Oda	P54361	254	1	7969
RpS9	P55935	195	1	1738
CG14497	Q1ECA0	503	0	31213
Cul1	Q24311	774	1	4723
Spn75F	Q3HKQ3	356	0	1215
GPHR	Q3ZAN1	455	0	2135
CG12808	Q4AB38	212	0	703
kat-60L1	Q4QPP5	673	0	5703
Dmel\CG10822	Q4QPW2	114	0	605
Pdrg1	Q4QQ01	132	0	613
Dmel\CG11635	Q5BI51	286	0	934
ssh	Q6NN85	1045	1	6246
slv	Q7JVE7	226	1	2798
Syngr	Q7JYV2	241	0	4494
Dmel\CG8818	Q7K2X0	429	1	1648
DS06874.6	Q7KT83	299	0	2126
Tbh	Q86B61	670	0	31697
Rox8	Q8IMX4	470	0	5209
Sap130	Q8IQI0	1294	0	7134
Dmel\CG32195	Q8IQS5	401	0	6191
Spn	Q8MRL6	358	0	1174
CLS	Q8MZC4	322	1	2134
alka	Q8SWZ1	449	0	8279
c-SPH64	Q8SXE1	385	0	3018
Dmel\CG14609	Q8T3W3	597	0	2480
Dmel\CG7059	Q8T8W6	267	0	2569
BcDNA:AT18988	Q9V3Z8	162	0	664
PlexB	Q9V4A7	2051	0	11300
Ktch	Q9VA10	755	0	2701
Dmel\CG12069	Q9VA47	356	0	1926
Dmel\CG9698	Q9VA60	547	0	2203
Dmel\CG6695	Q9VC54	961	1	4219
Pisd	Q9VCE0	447	0	2809
Pebp1	Q9VD01	176	0	645
SP19	Q9VDU8	721	0	5820
AOX4	Q9VF50	1256	0	4205
Dmel\CG7488	Q9VG07	373	1	1305
Dmel\CG3223	Q9VHX2	415	1	1618
CG2337	Q9VI35	195	0	959
Dmel\CG9257	Q9VIG0	347	1	1578
Dmel\CG17349	Q9VIX9	266	0	2266
Dmel\CG15142	Q9VJC8	206	0	827
Tim17b2	Q9VJP1	176	0	816
Dmel\CG16800	Q9VK49	282	0	1220
lectin-33A	Q9VKL8	177	0	666
Pvf2	Q9VM43	405	0	15099
Rchy1	Q9VMD4	433	1	6654
Nepl6	Q9VME2	655	0	2077
Dmel\CG2100	Q9VNH2	477	1	1657
Dmel\CG13252	Q9VPC4	384	0	13917
Rim2	Q9VQ37	365	1	8144
Npc1b	Q9VRC9	1254	0	4634
Dmel\CG4835	Q9VRL7	1224	0	3873
RNaseX25	Q9VSC3	325	0	1861
Dmel\CG6071	Q9VTL4	962	0	3127
vih	Q9VTY6	178	1	1529
comm2	Q9VUT8	343	1	2256
Ac76E	Q9VW60	1307	0	38673
e(y)3	Q9VWF2	2006	1	11821
kek5	Q9VWI6	931	1	118733
Dmel\CG7322	Q9VWP2	242	1	1884
adf	Q9VWR1	148	0	679
bs13c01.y1	Q9VX02	164	1	1230
CG13013	Q9VXD7	392	0	1899
UBL3	Q9VXN1	347	1	3444
mus101	Q9VY97	1425	0	4867
Gk2	Q9W095	576	1	7014
yellow-d2	Q9W1R0	412	0	1394
flap	Q9W294	1056	0	8045
Dmel\CG15657	Q9W2K7	113	0	675
Dmel\CG12659	Q9W3D4	110	0	954
Ubr3	Q9W3M3	2219	0	17987
Rnp4F	Q9W4D2	941	1	3768
boil	Q9W4G4	450	0	1593
Dmel\CG2681	Q9W4W4	626	0	2984
NELF-B	Q9Y113	594	0	2365
Tsp86D	A0A0B4KFQ5	316	0	1847
Osi17	A0A0B4KGL7	750	0	15536
CR46042	A0A6H2EG72	98	0	415
pk	A1Z6W3	1299	0	72675
Mal-A8	A1Z7F3	588	0	2007
Dmel\CG1513	A1Z814	784	1	9117
Obp47a	A1Z8E3	165	0	562
Dmel\CG12863	A1Z9S8	437	0	1522
Ptp52F	A1ZAB3	1433	0	7195
Tsf3	A1ZAC0	714	0	3368
Dmel\CG15919	A1ZAJ6	110	0	537
FAM21	A1ZBW7	1469	0	4768
NKAIN	A6MHQ4	658	1	7045
Dmel\CG2906	A8DY65	456	0	2104
Cpr65Ay	A8JNL8	109	0	555
Rad9	A8JNV5	456	0	2508
RhoGAP102A	H9XVN1	1256	0	10577
dachs	M9MRE4	1426	0	21854
scb	O44386	1115	1	9714
Galphao	P16378	354	1	27716
Def	P36192	92	0	398
msl-2	P50534	773	1	3894
Fbp2	P54398	256	0	1133
Cyt-c-p	P84029	108	1	2712
Dmel\CG4467	Q0KI25	1125	0	21176
Dmel\CG10931	Q1RKU8	345	0	1201
dx	Q23985	738	0	4576
spn-A	Q27297	336	1	1341
Dmel\CG14810	Q4V5I6	202	0	846
Ddr	Q59DZ7	1054	0	70343
p190	Q7JQY8	1309	1	6381
CT24026	Q7K127	417	1	2931
Ercc1	Q7KMG7	259	0	1007
BG:DS00810.1	Q7KT86	349	0	1224
ppk5	Q7KTW2	474	0	2201
BK002187	Q7KUQ4	185	0	742
Usp1	Q8I077	1078	1	6141
Tim22	Q8IN78	195	1	1231
Mhcl	Q8INC3	2194	0	30238
Gyc88E	Q8INF0	1097	0	40867
dac	Q8IP19	1081	0	19486
CG5981	Q8IPJ9	557	0	2010
Dmel\CG32225	Q8IQV4	295	0	1973
Rab9D	Q8IRK9	197	0	896
stx	Q8SXD4	1122	1	33780
Dmel\CG32147	Q8SZB7	224	1	996
BcDNA:AT08210	Q8T4H6	276	0	1687
SCCRO3	Q8T8S1	334	1	2301
CG15662	Q8T8Y8	354	0	1215
BcDNA:GH03217	Q95U65	429	0	1525
Dmel\CG17343	Q9I7M5	84	0	4744
Mtpalpha	Q9V397	783	1	3206
Rpn2	Q9V3P6	1020	1	3731
Prx4	Q9V3Q4	242	0	1815
Rpt5	Q9V3V6	428	1	1747
Zip102B	Q9V4C6	297	0	3157
Ugt35D1	Q9V9X9	521	0	1722
Dmel\CG15550	Q9VA24	143	0	513
Dmel\CG5890	Q9VBL2	229	0	16516
puf	Q9VC56	3912	1	14773
udt	Q9VCI4	619	1	2526
Nepl14	Q9VCU2	696	0	2271
mRRF2	Q9VCX4	740	0	2936
CG5253	Q9VCX7	948	0	4986
RhoGAP93B	Q9VDE9	1330	1	14784
Dmel\CG14329	Q9VEI2	301	0	1174
BcDNA:SD10961	Q9VEV2	454	0	1803
BcDNA:AT13896	Q9VFA3	547	0	1854
Spn88Eb	Q9VFC1	426	0	2059
Dmel\CG8630	Q9VFX5	408	0	4806
sals	Q9VGN4	935	1	14244
Dmel\CG6567	Q9VGV9	235	0	1077
CG6529	Q9VGX6	563	0	3102
Npc2c	Q9VH31	165	0	884
osi	Q9VJG4	85	1	857
Osi21	Q9VKH5	282	0	1379
Dmel\CG4496	Q9VM37	580	0	4549
Ucp4B	Q9VMK0	337	0	1166
Cyp4ac1	Q9VMS9	509	0	1898
Dmel\CG9967	Q9VQA8	298	0	48595
lqf	Q9VS85	831	1	11232
se	Q9VSL3	243	0	937
Or67c	Q9VT90	404	0	1386
Dmel\CG14154	Q9VTA7	249	0	1120
Dmel\CG7560	Q9VTI0	349	0	1237
DEF8	Q9VTT9	492	1	1688
Dmel\CG13449	Q9VUR8	570	0	2197
Sgf11	Q9VVR6	196	1	799
COX6AL2	Q9VVU8	289	0	5890
Dmel\CG7453	Q9VWL3	304	1	1851
Diedel3	Q9VWM9	121	0	2718
Lrp4	Q9VXM0	2009	0	10143
Dmel\CG16986	Q9VZZ5	143	1	1205
Dmel\CG13919	Q9W0B7	131	1	516
Vti1a	Q9W0N6	230	0	1433
Dmel\CG4286	Q9W2K0	219	0	882
Tsp3A	Q9W4X6	304	0	1980
Mct1	Q9W509	626	1	16185
Sdic1	Q9W5W4	517	0	4421
Dmel\CG10254	Q9XZ32	1398	1	5976
sano	A0A0B4LFU3	911	0	81109
Dmel\CG41378	A0A0C4DHN2	228	0	76328
Dmel\CG46426	A0A6H2EHD4	44	0	833
Dmel\CG46523	A0A9F2H0X9	31	0	-
Dmel\CG8746	A1Z7J0	329	0	1140
Sec24AB	A1Z813	1184	1	6125
Tsp47F	A1Z8K7	239	0	1984
wuc	A1Z949	136	0	770
Dmel\CG6220	A1Z9G9	359	0	1662
CG5719	A1ZB47	710	0	8469
MetRS	A1ZBE9	1022	0	3741
Jabba	B7YZK5	560	0	4008
Mrtf	B7Z043	1788	0	48921
Dmel\CG42703	C0PV10	78	0	545
uif	E1JHA6	3589	0	37531
ss	E1JIM6	1015	0	29256
CG43115-RA	F7VJU4	184	0	687
scu	O18404	255	1	1594
ATPsynE	O77134	81	1	788
CG4045	O77263	256	1	1105
eIF3e	O77410	435	1	1699
Ccp84Ad	O97061	199	0	795
Cp16	P22977	138	0	655
Rdl	P25123	606	0	36311
Taf1	P51123	2129	1	9159
Lcp9	P82384	92	0	449
primo-2	P82891	164	0	1818
Rh5	P91657	382	0	1679
ATPsynD	Q24251	178	1	1271
drl	Q27324	610	0	18279
Plp	Q400N2	2895	0	28643
CG14398	Q59DY1	389	0	1901
Nup50	Q7K0D8	564	1	2022
Dmel\CG33296	Q7KTJ8	585	0	2647
CG33254	Q7KUV4	48	0	698
scro	Q7PL95	468	0	33874
Zn72D	Q86BI3	884	0	6032
He	Q8I0K8	156	0	851
BcDNA:RE40923	Q8I0T1	475	0	1619
Dmel\CG31008	Q8IMH2	114	0	528
BEST:LD10347	Q8IMV0	477	0	1782
CG13414	Q8IN19	361	0	2959
SIFaR	Q8IN35	758	0	17334
timeout	Q8INH7	1384	0	75225
Fum4	Q8IPD2	484	0	1676
Msr-110	Q8IQ63	625	0	10429
Obp57b	Q8MKJ4	141	0	885
BcDNA:SD26038	Q8MRT7	174	1	871
lva	Q8MSS1	2779	1	9784
PIG-Z	Q8MT80	696	0	3425
Arv1	Q8SYH1	238	0	1115
mthl14	Q8SYV9	533	0	2814
Git	Q95RG8	731	1	3609
Dmel\CG18823	Q9I7Y5	106	0	666
Taz	Q9V6G5	378	0	3388
Dmel\CG15522	Q9VAD7	173	0	1511
Dmel\CG18596	Q9VD22	1136	1	4032
Set8	Q9VFK6	691	0	4456
Dmel\CG12256	Q9VGB9	283	0	1057
Sptz	Q9VGP1	2243	1	7877
cPges	Q9VH95	184	1	1731
Zif	Q9VI24	388	1	1734
alpha-Est8	Q9VIB3	574	0	6327
Dmel\CG17321	Q9VJ40	373	0	9926
Pde11	Q9VJ79	1451	1	58317
BG:DS09218.3	Q9VJK9	126	0	1605
DS04095.1	Q9VJM3	302	0	947
DM27	Q9VK15	192	0	717
Ube4B	Q9VK44	1217	1	6158
Dmel\CG13795	Q9VLY3	594	0	3253
CG5181	Q9VM17	204	1	1276
Dmel\CG9775	Q9VN39	421	0	3828
Q9VNB7	Q9VNB7	306	0	43867
Rheb	Q9VND8	182	1	1570
G6P	Q9VQH1	350	0	1424
Dmel\CG10163	Q9VRW5	378	0	1337
CG14911	Q9VRW9	404	0	85374
Cyp4d8	Q9VS79	463	0	2640
Ilp4	Q9VT53	134	0	864
Or67d	Q9VT92	391	0	1420
Dmel\CG17359	Q9VUB3	339	0	1351
Dmel\CG9628	Q9VUF9	175	1	5378
Dnaaf6	Q9VUG3	210	0	1074
Dmel\CG13026	Q9VV95	118	0	1491
SkpE	Q9VWC3	167	0	712
Dmel\CG5070	Q9VX73	209	0	813
Dmel\CG8191	Q9VXR2	345	0	1485
Dmel\CG9072	Q9VXY1	149	0	584
Dmel\CG11178	Q9VYB2	707	0	3848
dmrt11E	Q9VYE0	377	0	2281
Lint-1	Q9VZ22	602	0	3269
ND-19	Q9W125	175	1	1041
Cib2	Q9W2Q5	189	0	2733
l(1)G0320	Q9W335	302	1	2610
Dmel\CG4617	Q9W3S4	418	0	1936
CG3224	Q9W3Y0	162	1	910
Rpt4	Q9W414	397	0	1775
Dmel\CG5062	Q9W4E4	581	0	2187
Dmel\CG15473	Q9W4I1	714	0	2542
Dmel\CG14811	Q9W560	237	0	912
Dmel\CG18605	A0A0B4JD40	415	0	1765
alphalike	A0A0B4LG94	794	0	3319
Dmel\CG46462	A0A6M3Q933	34	0	640
Su(var)2-HP2	A1Z9S6	3257	0	10964
Dmel\CG30088	A1ZA38	281	0	1103
Dmel\CG12355	A8JNT1	204	0	2585
Dmel\CG9915	A8JV07	820	0	3321
Alg-2	A8Y589	178	0	4547
GstD11	B7Z0S9	243	0	2288
Dmel\CG43332	M9NF24	628	0	2078
mbf1	M9PFR6	188	0	2435
HLH4C	M9PH26	191	0	2287
mirr	M9PI45	682	0	16610
anon-WO03040301.165	O46070	434	1	15380
p38b	O61443	365	1	1922
Ts	O76511	321	0	1345
rush	O76902	316	1	2868
Dmel\CG2701	O76912	735	1	2689
N	P07207	2703	0	37351
ple	P18459	579	0	6169
fd96Cb	P32029	271	0	1087
gt	P39572	448	1	1854
MAPk-Ak2	P49071	359	1	4295
iotaTry	P52905	252	0	817
Dmel\CG33668	Q2MGP5	160	0	674
CG17740	Q3ZAL6	924	0	3145
CG15084	Q7K0F0	316	0	1119
anon-WO0140519.78	Q7K2U6	246	0	1069
spirit	Q7K3Y1	393	0	2494
Marf1	Q7KWG9	1305	0	60041
Dmel\CG31493	Q8INT0	246	0	1135
TotE	Q8INV7	134	0	578
Ada1-2	Q8IPA1	308	0	1152
Nnf1b	Q8IPW3	204	0	954
Dmel\CG32198	Q8IQS8	136	0	469
CG7871	Q8IQZ4	239	0	816
Traf-like	Q8IR14	474	0	2539
Idgf3	Q8MLZ7	441	1	4287
Cndp2	Q8MT58	478	1	2340
Dmel\CG3505	Q8SX54	360	1	1781
Lipt1	Q8SX78	396	0	2513
Dmel\CG15554	Q8SZA1	147	0	1186
SmydA-5	Q8T3Z4	553	0	1931
hfp	Q8T6B9	637	1	5737
Zyx	Q9N675	585	1	7636
jdp	Q9TVP3	195	1	9978
fd102C	Q9V481	599	0	7543
Kdm4B	Q9V6L0	590	1	21784
mRpL32	Q9V9Z1	195	1	814
fig	Q9VAH4	314	0	1179
IntS11	Q9VAH9	597	1	2176
CT17296	Q9VBE6	688	1	8481
bond	Q9VCY7	322	0	5814
dmrt93B	Q9VDF1	325	0	2791
rec	Q9VF30	885	0	9613
Dmel\CG6974	Q9VFD6	251	0	755
CG3817	Q9VFE6	276	0	878
Men	Q9VG31	763	0	9339
Ugt303A1	Q9VGS7	526	0	2381
drn	Q9VHF4	199	0	22778
Dmel\CG9839	Q9VHL1	622	0	2331
Dmel\CG10903	Q9VHW6	276	1	1734
Dmel\CG2616	Q9VI05	449	0	2298
djl	Q9VI51	286	0	1152
Dmel\CG14605	Q9VI79	432	0	2026
GalT5	Q9VLT0	420	0	1470
Dmel\CG14537	Q9VLW3	203	0	810
SA1	Q9VM62	1127	0	4165
beta-Man	Q9VMY5	908	0	7366
Dmel\CG14650	Q9VN28	970	1	3941
Karybeta3	Q9VN44	1105	1	5448
Dmel\CG7130	Q9VNW0	128	0	700
Dmel\CG14565	Q9VNY5	269	0	1021
Tbc1d8-9	Q9VP46	1291	1	6035
Dmel\CG17075	Q9VPM2	968	0	7556
Dmel\CG15406	Q9VQN6	469	0	2460
Sgs1	Q9VR49	1286	0	4014
Dmel\CG1503	Q9VRE9	307	0	1674
Tmem43	Q9VSB9	376	1	1456
Dmel\CG13306	Q9VSP7	94	0	587
Ilp2	Q9VT51	137	0	742
Pex1	Q9VUC7	1006	0	4231
Dmel\CG13062	Q9VV27	118	0	864
Cpr73D	Q9VVC3	597	0	18589
Dmel\CG7320	Q9VVP2	646	0	2143
Muc18B	Q9VWK2	308	0	1145
Rip11	Q9VWS3	832	0	12006
Dmel\CG9673	Q9VXC7	261	0	1098
sun	Q9VXN2	61	1	1399
gce	Q9VXW7	959	0	21308
Dmel\CG11356	Q9VYP6	273	0	1043
Nrd1	Q9VYT3	1147	1	4242
CG11532	Q9VZT0	257	0	773
dC1GalT6	Q9W0L4	341	0	1413
RhoGAP5A	Q9W4A9	494	0	2234
Dmel\CG4198	Q9W4D4	477	0	1932
Coa7	Q9W5N0	266	1	3091
unc-119	Q9XYQ2	265	1	2931
Tim8	Q9Y1A3	88	1	838
CG32780	X2JCG8	815	0	11406
Dmel\CG12929	A1Z7W3	142	1	604
seq	A1Z995	882	0	13533
Dmel\CG6357	A1Z9I0	439	0	1690
IntS8	A1ZAK1	1007	0	3667
Dmel\CG34195	A1ZAY5	283	0	1245
Dmel\CG5767	A1ZB21	253	0	1098
hdly	A8JR58	445	0	14917
Ir10a	A8JUR3	609	0	2675
Grl62a	B7Z0I0	449	0	1404
Prip	D3DMU9	270	0	5973
Sprn	E1JHY2	579	0	2067
beat-IIIa	M9MRJ2	343	0	42094
FoxK	M9PF47	760	0	6614
Akr1B	M9PF61	350	1	3846
E2f2	O77051	370	1	2456
lds	P34739	1061	0	4060
gammaTub37C	P42271	457	0	1863
Fdh	P46415	379	1	1475
Fkbp12	P48375	108	1	853
eag	Q02280	1174	0	54512
drk	Q08012	211	1	7619
betaG	Q1WWB7	323	1	1752
Octbeta2R	Q4LBB9	536	0	45100
COX6AL	Q4QPY7	94	0	539
Dmel\CG15649	Q4V664	119	0	1101
Dmel\CG14756	Q7JRA5	236	0	818
Dmel\CG9171	Q7JRE1	544	1	33251
rnh1	Q7JY33	333	1	1326
Cpr51A	Q7JZW0	144	1	2652
CG30474	Q7K2K2	340	1	1503
Dmel\CG8379	Q7KSU3	707	1	2868
Agpat2	Q7KTI0	271	1	14303
HDAC3	Q7KTS4	438	1	1790
Qsox4	Q8IMY4	561	0	1781
Prosbeta5R2	Q8INY4	279	0	1533
CG8970	Q8IRF5	1164	0	4094
Dmel\CG13492	Q8MLU9	2979	0	10747
Dmel\CG7634	Q8T4A3	579	0	2359
ari-1	Q94981	503	1	7392
zip	Q99323	2057	1	21395
Larp4B	Q9I7T7	1531	1	11766
Mkp	Q9NGL1	203	1	2018
Shc	Q9V3C8	409	1	1661
heix	Q9V3R8	359	1	3807
ttv	Q9V730	760	0	61650
Ir40a	Q9V9N1	732	0	24850
Dmel\CG15536	Q9VA80	188	0	663
Dmel\CG14244	Q9VBC3	106	0	548
jigr1	Q9VBP5	336	1	14031
tbrd-1	Q9VCG6	513	0	1963
Surf6	Q9VDS6	324	0	1203
CG117799	Q9VDZ7	459	0	5781
Dmel\CG12320	Q9VEA6	379	0	1665
MED17	Q9VEC1	642	1	2193
Dmel\CG5860	Q9VEK4	370	0	1221
Dmel\CG4287	Q9VF06	333	1	1700
Arpc3A	Q9VF28	177	1	1373
Dmel\CG5608	Q9VG59	687	0	2736
Rsbp15	Q9VGC1	421	0	1661
Dmel\CG6908	Q9VGJ6	449	0	1670
wkd	Q9VGL8	363	1	3729
CG6482	Q9VGY2	238	0	942
trmt44	Q9VHB9	521	0	1712
Pyroxd1	Q9VIP2	472	1	1717
c(2)M	Q9VJL5	570	0	2676
CG6729	Q9VKQ6	944	1	3153
Dmel\CG9289	Q9VLJ1	674	0	3051
Dmel\CG13999	Q9VMK8	165	0	1154
Osi18	Q9VNP0	306	0	1561
Dmel\CG14563	Q9VNX3	122	0	578
sau	Q9VQ93	294	1	4757
ccb	Q9VRF5	263	0	1268
lin-28	Q9VRN5	195	0	2703
Dmel\CG7492	Q9VS98	573	1	2886
Irbp18	Q9VTE8	113	1	740
comm3	Q9VUS1	423	0	34578
Dmel\CG4982	Q9VV22	113	0	574
Dmel\CG13728	Q9VVG1	753	0	2702
Dmel\CG7330	Q9VVN9	193	0	4884
CG12211	Q9VWI5	1139	1	5255
Dmel\CG34325	Q9VXC1	179	0	6962
Dmel\CG9777	Q9VXE2	413	0	1562
Dmel\CG12379	Q9VXR1	174	0	774
CG9164	Q9VXV9	317	0	5070
Pgls	Q9VZ64	243	1	1096
FucTD	Q9W0F6	447	0	1702
Dmel\CG13887	Q9W0M4	228	0	2070
BcDNA:AT12780	Q9W100	121	0	1978
Dmel\CG13566	Q9W1F0	202	0	1100
tbrd-3	Q9W1S2	268	0	842
Cht8	Q9W2M7	476	0	1566
CAH14	Q9W2R0	295	0	3295
Dmel\CG2004	Q9W3C3	425	1	2452
hdm	Q9W3M9	486	0	1614
Cmtr1	Q9W4N2	788	1	3439
BcDNA:AT13882	Q9W530	205	0	1086
Dmel\CG14631	Q9W5B8	132	0	589
chr2L_11663230_11663806	X2J9G7	35	0	613
Dmel\CG45487	X2JFV5	90	0	799
CG18490	X2JGK1	1302	1	16240
FBgn0058460	A0A021WW64	274	0	11775
Fer1	A0A0B4KFD8	256	0	5766
Dmel\CG11317	A0A0B4KI67	298	0	6609
Dmel\CG44341	A0A0B4LF84	214	0	1000
Fbp	A0A0U1RVK6	343	1	2549
Dmel\CG46320	A0A1L4AAF3	54	0	85478
Dmel\CG7856	A1Z6J6	683	0	2201
Bap170	A1Z6M0	1688	1	5846
ppk25	A1Z6S4	451	0	1773
SMAP	A1Z7K6	517	1	2561
Hao	A1Z8D3	366	1	1389
Dmel\CG13324	A1Z979	112	0	510
ReepB	A1Z9M2	178	1	2536
Vha16-4	A1ZAL7	155	0	566
Dlish	A1ZAY1	355	0	1747
Ir56a	A1ZBG7	603	0	1907
CG15778-RA	B3DMV2	310	0	1216
zormin	M9PBJ1	3664	0	34234
Dm_2L:23546	M9PEM2	1518	0	11088
hzg	M9PFN0	352	1	12067
Dmel\CG12992	M9PHF7	432	0	2841
LD24471	O77477	406	1	2110
awd	P08879	153	1	905
mt:ND4	P18931	446	0	1338
SERCA	P22700	1020	1	10807
RpL11	P46222	184	1	1483
Pax	Q2PDT4	581	0	25843
Dmel\CG34011	Q2PDV5	276	0	1366
Naa80	Q59DX8	178	1	2193
Dmel\CG12107	Q7JXE4	135	1	912
Dmel\CG11018	Q7JXG2	317	0	1302
RagC-D	Q7K519	385	1	1821
BcDNA.GH04802	Q7KMM5	918	0	40511
LpR2	Q7YU01	1064	0	41738
Dmel\CG31407	Q8INM8	156	0	2305
CYLD	Q8IPC5	639	1	3988
CG9966	Q8IPY5	372	0	1361
Dmel\CG3277	Q8IQ00	789	0	13318
Dmel\CG32551	Q8IQY1	104	0	392
anon-WO02059370.11	Q8IRL2	1082	0	3599
Gem4c	Q8IRS9	911	0	3417
EG:95B7.10	Q8IRV6	825	0	3575
Aldh7A1	Q8SXQ1	540	1	2440
hale	Q8T3W6	406	0	1442
BcDNA:AT23551	Q8T403	61	0	741
CSN4	Q9V345	407	1	1924
spag	Q9V3E9	534	1	2119
mTTF	Q9V3F3	410	1	1551
Nxt1	Q9V3H8	133	1	653
Lap1	Q9V780	849	1	5062
Nepl16	Q9VBX6	752	0	3290
BcDNA:RE70528	Q9VC24	132	0	506
Dmel\CG6726	Q9VCR2	401	1	3460
Idh3b	Q9VD58	370	1	2991
Gyc89A	Q9VF16	254	0	6884
Dph2	Q9VFE9	469	1	1562
BcDNA:AT26376	Q9VFY3	239	0	910
Dmel\CG6225	Q9VG44	704	0	6283
Dmel\CG12224	Q9VGF2	340	0	1358
RpL24-like	Q9VGN9	191	1	842
fs(2)ltoPP43	Q9VIR9	367	1	3078
Dmel\CG10366	Q9VIS9	578	0	2205
Dmel\CG10376	Q9VJ61	428	1	2499
Phgdh	Q9VKI8	332	1	4215
loh	Q9VKV3	880	0	7546
Cox10	Q9VKZ1	391	1	1658
Dmel\CG13137	Q9VL33	440	0	1388
Dh31	Q9VLK4	116	0	14977
Osi15	Q9VNN7	214	0	1849
BcDNA:LD29166	Q9VNX9	168	0	1110
ko	Q9VP79	1049	1	55578
dbe	Q9VPU8	345	1	1184
Dmel\CG9643	Q9VQJ8	219	1	877
TTLL4B	Q9VQV6	989	0	4839
Trmt10A	Q9VR56	319	1	1300
Dmel\CG4022	Q9VSY1	531	1	4653
aay	Q9VSY6	270	1	1528
prc	Q9VTR6	1713	0	7259
cocoon	Q9VUN2	318	0	1913
Exn	Q9VVC6	2029	0	24375
Dmel\CG5506	Q9VVM2	180	0	727
Dmel\CG9452	Q9VW01	422	0	2860
ksh	Q9VWH8	72	1	572
ND-20	Q9VXK7	221	1	1335
Dmel\CG9101	Q9VXX2	198	0	1131
anon-EST:Posey66	Q9VY24	413	0	1850
Upf1	Q9VYS3	1180	1	5375
BcDNA:GH01560	Q9VZ39	128	0	2074
Dmel\CG15879	Q9W048	342	0	1558
Dmel\CG13928	Q9W0C3	245	1	2586
CG2811	Q9W0Y2	157	1	777
Dmel\CG12491	Q9W1K2	157	0	579
CG30279	Q9W280	348	0	5460
